StrmLev,stream_ID,fpbLong,fpbLat,fpbFtrTy,fpbFPasSta,cost,pass_score
4,3411,-123.1697079,43.63337618,Culvert,Passable,108847.2,1
4,3412,-123.2266829,43.66882087,Culvert,Partial,108847.2,0.5
4,3418,-123.2019384,43.46256919,Culvert,Passable,108847.2,1
4,3432,-123.4745315,43.69845925,Culvert,Partial,108847.2,0.5
4,3436,-123.1201187,43.51927823,Culvert,Blocked,108847.2,0.1
4,3448,-123.6432531,43.39145097,Culvert,Partial,108847.2,0.5
4,3456,-123.2806017,43.60406927,Bridge,Passable,370171,1
4,3460,-123.2241202,43.70150197,Culvert,Partial,108847.2,0.5
4,3473,-123.4285575,43.58483204,Culvert,Blocked,108847.2,0.1
4,3480,-123.5329155,43.64348874,Culvert,Partial,108847.2,0.5
4,3480,-123.5411755,43.63165137,Culvert,Blocked,108847.2,0.1
4,3499,-123.5724985,43.59924946,Culvert,Unknown,108847.2,0.1
4,3520,-123.1226866,43.3912208,Culvert,Passable,108847.2,1
4,3522,-123.5621979,43.48149679,Culvert,Blocked,108847.2,0.1
4,3524,-123.4394,43.6529,CascadeGradientVelocity,Blocked,455041.93,0.1
4,3559,-123.2868095,43.65458727,Culvert,Partial,108847.2,0.5
4,3561,-123.2994551,43.53843155,Culvert,Blocked,108847.2,0.1
4,3562,-123.4411273,43.52623227,Culvert,Partial,108847.2,0.5
4,3563,-123.2853914,43.69812623,Culvert,Unknown,108847.2,0.1
4,3565,-123.6491806,43.41792602,Culvert,Partial,108847.2,0.5
4,3566,-123.4709107,43.44964505,Culvert,Blocked,108847.2,0.1
4,3568,-123.6012313,43.3369754,Falls,Blocked,455041.93,0.1
4,3570,-123.4046624,43.39806558,Culvert,Partial,108847.2,0.5
4,3580,-123.3940016,43.66945523,Bridge,Passable,370171,1
4,3588,-123.3299628,43.54230395,Culvert,Passable,108847.2,1
4,3591,-123.228793,43.603196,Culvert,Unknown,108847.2,0.1
4,3592,-123.4021121,43.4354766,Culvert,Unknown,108847.2,0.1
4,3605,-123.2608583,43.70066577,Culvert,Unknown,108847.2,0.1
4,3635,-123.2206502,43.5967832,Culvert,Blocked,108847.2,0.1
4,3637,-123.1065723,43.38149695,Falls,Blocked,455041.93,0.1
4,3638,-123.5602556,43.60432608,Culvert,Partial,108847.2,0.5
4,3639,-123.0479328,43.42156668,Bridge,Passable,370171,1
4,3639,-123.0495093,43.40628214,Culvert,Partial,108847.2,0.5
4,3639,-123.0495378,43.40636429,Culvert,Blocked,108847.2,0.1
4,3643,-123.6767327,43.45879135,Culvert,Blocked,108847.2,0.1
4,3646,-123.2689248,43.48752997,Culvert,Partial,108847.2,0.5
4,3653,-123.2591666,43.58284857,Culvert,Unknown,108847.2,0.1
4,3653,-123.2678131,43.59424154,Bridge,Passable,370171,1
4,3659,-123.4123669,43.4477887,Culvert,Partial,108847.2,0.5
4,3665,-123.543948,43.53152588,Culvert,Unknown,108847.2,0.1
4,3684,-123.3512235,43.67797645,Culvert,Passable,108847.2,1
4,3685,-123.3565081,43.41860661,Bridge,Passable,370171,1
4,3691,-123.2819941,43.61325612,Culvert,Blocked,108847.2,0.1
4,3691,-123.2820551,43.61330011,Culvert,Blocked,108847.2,0.1
4,3694,-123.1726913,43.47473144,Dam,Unknown,487195.2,0.1
4,3697,-123.3267881,43.53245854,Culvert,UnkAnad,108847.2,0.1
4,3703,-123.1607459,43.43152587,Culvert,Passable,108847.2,1
4,3711,-123.1980314,43.43234371,Culvert,Partial,108847.2,0.5
4,3711,-123.1981112,43.43244009,Culvert,Passable,108847.2,1
4,3711,-123.1982705,43.43255565,Culvert,Passable,108847.2,1
4,3720,-123.311054,43.66091594,Culvert,Blocked,108847.2,0.1
4,3720,-123.3110541,43.66093322,Culvert,Blocked,108847.2,0.1
4,3724,-123.5133586,43.68100834,Culvert,Blocked,108847.2,0.1
4,3732,-123.5377498,43.68458904,Culvert,Blocked,108847.2,0.1
4,3755,-123.5295515,43.34035134,Culvert,Partial,108847.2,0.5
4,3758,-123.3764896,43.45366181,Culvert,Partial,108847.2,0.5
4,3762,-123.3474329,43.64561913,Culvert,Blocked,108847.2,0.1
4,3770,-123.4836706,43.69635388,Culvert,Blocked,108847.2,0.1
4,3771,-123.3905904,43.41909801,Culvert,Unknown,108847.2,0.1
4,3785,-123.1915693,43.73704042,Culvert,Passable,108847.2,1
4,3786,-123.0040321,43.50757484,Culvert,Blocked,108847.2,0.1
4,3788,-123.5913159,43.42381848,Culvert,Blocked,108847.2,0.1
4,3908,-123.5389071,43.69207843,Culvert,Blocked,108847.2,0.1
4,4099,-123.4209919,43.57666576,Bridge,Passable,370171,1
4,4143,-123.4440958,43.58776221,Bridge,Passable,370171,1
4,4306,-123.1768749,43.61451065,Bridge,Passable,370171,1
4,4396,-123.5867017,43.37969133,Culvert,Blocked,108847.2,0.1
4,4509,-123.3325938,43.49694839,Culvert,Passable,108847.2,1
4,4509,-123.3282992,43.49814654,Culvert,Blocked,108847.2,0.1
4,4509,-123.3382499,43.49977836,Culvert,Passable,108847.2,1
4,4509,-123.3242184,43.49848772,Culvert,Blocked,108847.2,0.1
4,4518,-123.1664589,43.55864642,Culvert,Passable,108847.2,1
4,4518,-123.1720717,43.55533625,Culvert,Passable,108847.2,1
4,4518,-123.1683061,43.55754121,Culvert,Partial,108847.2,0.5
4,4518,-123.1645639,43.5590927,Culvert,Partial,108847.2,0.5
4,4522,-123.4041043,43.66341528,Culvert,Unknown,108847.2,0.1
4,4532,-123.37537,43.55797428,Culvert,Blocked,108847.2,0.1
4,4538,-123.4838474,43.36451866,Bridge,Passable,370171,1
4,4541,-123.2571979,43.70146312,Culvert,Unknown,108847.2,0.1
4,4545,-123.44101,43.36880152,Culvert,Partial,108847.2,0.5
4,4557,-123.5106478,43.64083395,Culvert,Blocked,108847.2,0.1
4,4563,-123.636592,43.49972721,Culvert,Blocked,108847.2,0.1
4,4581,-123.5800101,43.38093283,Culvert,Blocked,108847.2,0.1
4,4593,-123.3054069,43.67618858,Culvert,Unknown,108847.2,0.1
4,4608,-123.6348588,43.38110942,Culvert,Blocked,108847.2,0.1
4,4613,-123.025873,43.4287023,Culvert,Partial,108847.2,0.5
4,4650,-123.6094924,43.32831154,Culvert,Blocked,108847.2,0.1
4,4658,-123.598697,43.42416088,Culvert,Blocked,108847.2,0.1
